RT Treatment Days,RT Dose,Mean Treatment Time From Starting Tumour Size,Mean Treatment Time After Treatment Started,SD Treatment Time,TCP,List of Treatment Times
"[10, 11]",[10.46209082 10.46209082],16.562962962962963,6.562962962962963,10.222056996786012,0.405,"[11.   11.   29.15 11.   11.   11.   11.   11.   11.   11.   11.   11.
 11.   11.   11.   11.   28.1  11.   31.9  11.   11.   28.65 11.   11.
 11.   11.   11.   11.   11.   11.   43.9  11.   11.   11.   11.   11.
 11.   11.   11.   11.   11.   11.   11.   11.   11.   11.   11.   11.
 11.   11.   28.95 33.8  11.   41.05 11.   11.   11.   33.9  11.   11.
 11.   11.   11.   11.   11.   11.   37.25 11.   27.65 11.   28.95 11.
 38.55 17.35 28.7  37.85 27.95 20.85 44.45 11.   11.   11.   11.   11.
 11.   11.   11.   11.   11.   11.   11.   11.   11.   11.   11.   33.
 11.   11.   11.   27.7  11.   11.   11.   11.   11.   35.05 11.   11.
 11.   11.   11.   11.   11.   11.   11.   32.8  30.5  11.   47.35 11.
 11.   32.7  11.   11.   11.   11.   39.6  28.5  11.   11.   11.   11.
 34.5  34.15 26.75 28.65 11.   11.   11.   11.   31.7  11.   45.8  11.
 11.   11.   28.7  11.   11.   11.   11.   28.1  11.   11.   11.   11.
 33.75 11.   11.   11.   11.   47.75 11.   11.   11.   11.   11.   27.1
 11.   11.   33.05 11.   11.   11.   29.55 11.   38.65 28.35 11.   11.
 11.   11.   28.9  42.8  11.   11.   11.   11.   11.   11.   11.   11.
 11.   11.   11.   11.   11.   11.   24.6  29.55 11.   11.   11.   29.85
 11.   31.7  11.   26.6  11.   28.95 11.   11.   11.   39.65 26.95 11.
 42.05 44.5  33.4  11.   11.   11.   11.   33.55 11.   26.9  11.   28.35
 31.3  26.8  11.   11.   11.   11.   11.   33.6  11.   11.   11.   11.
 11.   11.   11.   11.   11.   11.   11.   11.   48.3  11.   11.   11.
 39.85 11.   11.   11.   45.25 11.   11.   11.   11.   29.65 11.   11.
 11.   11.   36.05 11.   38.   11.   11.   11.   29.9  11.   33.65 11.
 39.5  11.   40.25 11.   11.   11.   31.35 11.   43.45 48.15 11.   11.
 11.   11.   11.   30.85 11.   11.   25.85 11.   11.   29.3  11.   11.
 11.   11.   33.75 11.   11.   11.   11.   11.   11.   11.   11.   11.
 11.   11.   11.   29.   11.   11.   28.3  11.   11.   11.   11.   11.
 11.   34.3  30.05 28.95 11.   11.   11.   11.   11.   11.   31.8  11.
 11.   11.   11.   31.55 29.5  27.95 11.   11.   30.3  11.   11.   11.
 27.75 11.   11.   11.   11.   11.   26.85 38.1  11.   11.   29.1  11.
 11.   37.15 43.75 11.   19.25 32.65 11.   29.   11.   11.   11.   11.
 11.   11.   11.   11.   37.6  11.   11.   11.   29.3  11.   11.   11.
 11.   33.75 11.   11.   35.45 29.75 33.5  11.   34.2  11.   11.   11.
 11.   11.   11.   11.   27.7  11.   24.3  11.   11.   11.   11.   22.45
 11.   11.   11.   11.   11.   11.   44.2  11.   24.45 11.   11.   29.65
 11.   11.   11.   11.   11.   11.   27.85 11.   11.   11.   11.   11.
 11.   44.85 11.   11.   11.   11.   35.3  11.   11.   11.   27.95 11.
 11.   11.   11.   11.   11.   11.   32.5  11.   11.   11.   11.   36.2
 11.   39.75 11.   11.   11.   31.95 11.   11.   11.   11.   11.   11.
 11.   33.7  11.   11.   11.   11.   29.1  11.   40.6  11.   11.   11.
 11.   11.   11.   11.   11.   47.55 11.   11.   11.   11.   11.   33.15
 28.75 11.   11.   11.   11.   11.   11.   11.   33.   11.   11.   29.7
 11.   11.   11.   11.   11.   11.   11.   11.   11.   11.   32.35 11.
 30.55 11.   11.   11.   11.   11.   11.   47.8  11.   11.   11.   11.
 11.   28.7  34.15 11.   11.   36.25 11.   11.   11.   11.   11.   11.
 11.   39.35 40.15 11.   11.   37.25 11.   11.   11.   28.95 11.   11.
 11.   11.   11.   11.   11.   11.   11.   36.15 11.   11.   11.   11.
 28.7  43.5  11.   11.   48.25 30.65 11.   44.4  11.   11.   11.   11.
 11.   31.85 11.   11.   11.   11.   11.   11.   11.   11.   11.   11.
 11.   32.2  11.   11.   36.5  11.   11.   11.   11.   11.   31.35 11.
 11.   11.   11.   35.7  11.   40.7  11.   11.   33.6  47.4  11.   43.75
 11.   34.8  11.   11.   11.   11.   33.25 30.   28.9  11.   11.   11.
 11.   11.   30.85 11.   11.   11.   11.   30.15 11.   28.6  11.   28.5
 11.   11.   28.   11.   11.   11.   11.   39.   11.   11.   11.   11.
 11.   11.   11.   11.   24.45 11.   11.   11.   26.95 11.   11.   11.
 11.   11.   28.65 30.   11.   40.3  11.   25.2  11.   11.   11.   11.
 11.   11.   11.   24.3  11.   32.5  11.   11.   11.   11.   30.15 11.
 11.   11.   11.   34.15 11.   11.   11.   28.95 11.   11.   11.   11.
 38.65 11.   30.15 11.   11.   11.   11.   11.   11.   11.   45.2  11.
 11.   20.6  11.   34.5  11.   11.   11.   11.   34.15 11.   11.   36.4
 11.   11.   11.   11.   11.   11.   28.   11.   46.95 11.   11.   44.25
 11.   11.   11.   47.25 11.   11.   33.4  33.8  11.   11.   11.   11.
 11.   35.05 11.   11.   11.   11.   48.15 11.   11.   11.   11.   11.
 33.8  11.   11.   11.   11.   11.   11.   11.   30.6  11.   11.   11.
 11.   11.   11.   11.   27.65 11.   11.   11.   34.4  11.   11.   11.
 11.   29.15 29.8  33.55 11.   33.15 44.25 34.45 11.   11.   11.   11.
 11.   11.   11.   11.   35.5  11.   11.   11.   36.05 11.   11.   11.
 11.   11.   11.   11.   11.   11.  ]"
"[10, 12]",[10.46209082 10.46209082],17.595631067961165,7.595631067961165,9.458818599047486,0.3605,"[12.   34.8  28.85 12.   33.   29.35 12.   12.   12.   12.   16.5  12.
 12.   12.   12.   12.   12.   12.   12.   12.   12.   12.   12.   12.
 12.   12.   12.   12.   12.   12.   34.95 35.95 12.   12.   12.   12.
 12.   40.35 40.35 18.85 12.   32.4  12.   12.   12.   12.   12.   12.
 37.6  12.   12.   12.   29.4  12.   12.   12.   12.   12.   12.   32.45
 12.   12.   34.1  34.55 12.   12.   12.   12.   36.85 12.   30.   12.
 30.1  12.   12.   12.   12.   12.   12.   12.   12.   12.   21.15 12.
 12.   31.25 12.   12.   12.   12.   29.15 37.85 17.45 12.   12.   12.
 12.   12.   12.   12.   12.   12.   23.15 31.55 12.   12.   12.   12.
 34.75 18.2  12.   32.45 30.35 12.   12.   12.   43.35 12.   12.   32.3
 28.85 41.65 12.   12.   12.   12.   28.85 12.   12.   12.   33.15 12.
 38.5  33.7  12.   35.7  34.5  29.75 12.   12.   12.   12.   12.   12.
 12.   12.   35.25 12.   12.   12.   12.   12.   12.   12.   12.   33.85
 12.   12.   12.   12.   12.   12.   12.   12.   37.   29.6  12.   12.
 27.85 12.   12.   12.   33.8  12.   12.   12.   12.   12.   19.65 12.
 12.   12.   30.15 12.   28.85 12.   29.15 12.   12.   12.   12.   12.
 12.   12.   12.   12.   12.   12.   12.   12.   12.   12.   12.   12.
 12.   29.95 12.   12.   24.9  12.   30.4  29.45 30.6  29.8  46.85 12.
 12.   30.   12.   12.   12.   12.   12.   12.   34.4  12.   38.   19.2
 12.   12.   12.   19.85 12.   32.75 12.   12.   12.   12.   12.   29.05
 12.   12.   32.4  12.   12.   12.   12.   12.   40.25 12.   12.   36.8
 12.   12.   46.15 12.   12.   12.   30.05 29.15 24.3  12.   12.   12.
 30.25 33.3  29.15 12.   12.   33.4  12.   31.35 33.25 12.   12.   29.55
 12.   12.   12.   29.45 34.85 12.   12.   12.   30.2  29.1  12.   12.
 34.75 12.   12.   12.   12.   12.   12.   12.   12.   12.   12.   12.
 12.   12.   12.   12.   12.   12.   22.35 12.   12.   12.   12.   29.7
 42.75 12.   29.6  12.   12.   12.   12.   35.1  12.   33.1  12.   12.
 33.85 12.   33.   12.   12.   12.   12.   34.9  31.9  32.45 12.   33.65
 33.55 34.25 12.   18.05 47.75 25.5  39.35 12.   28.5  12.   12.   12.
 33.3  12.   35.05 12.   12.   30.75 12.   12.   12.   12.   34.45 12.
 12.   12.   12.   12.   12.   12.   12.   12.   12.   12.   12.   12.
 12.   12.   47.6  12.   12.   31.25 12.   12.   12.   12.   12.   12.
 12.   12.   12.   12.   30.8  12.   30.95 44.35 12.   12.   30.9  12.
 12.   12.   28.05 29.55 35.35 12.   30.75 12.   12.   12.   29.6  12.
 29.   12.   12.   12.   12.   12.   12.   12.   12.   34.8  12.   12.
 34.75 12.   12.   28.65 12.   12.   40.45 36.4  12.   12.   12.   12.
 12.   12.   31.9  12.   12.   12.   12.   44.15 12.   12.   21.2  12.
 12.   12.   29.25 12.   12.   30.95 12.   21.05 12.   31.25 12.   32.25
 12.   12.   12.   12.   12.   12.   35.15 12.   12.   47.4  12.   12.
 12.   12.   29.3  12.   12.   12.   31.4  12.   25.6  12.   12.   34.85
 12.   33.75 12.   19.95 12.   37.1  29.35 46.4  30.55 12.   12.   12.
 12.   12.   12.   29.55 30.5  12.   12.   12.   17.6  12.   23.95 33.75
 12.   12.   28.95 12.   12.   30.35 12.   12.   12.   12.   12.   12.
 31.7  12.   12.   12.   12.   12.   29.7  12.   12.   12.   12.   12.
 12.   12.   12.   12.   12.   12.   12.   12.   12.   12.   12.   12.
 12.   12.   12.   30.85 12.   12.   12.   14.4  12.   29.85 26.65 12.
 39.85 12.   12.   12.   12.   12.   29.7  39.4  12.   12.   12.   12.
 12.   12.   12.   29.8  12.   33.3  34.05 12.   12.   12.   12.   12.
 12.   32.95 12.   12.   12.   29.75 12.   27.25 28.55 12.   12.   31.8
 12.   12.   12.   29.85 12.   12.   12.   29.   12.   12.   30.5  12.
 12.   34.05 29.85 12.   12.   33.8  12.   34.1  35.55 12.   12.   12.
 33.45 12.   12.   12.   12.   12.   32.5  33.9  12.   33.75 33.6  12.
 12.   12.   12.   12.   12.   31.9  12.   12.   12.   12.   12.   12.
 12.   12.   38.85 12.   12.   35.7  12.   12.   12.   39.15 12.   12.
 31.25 12.   41.65 12.   12.   19.85 12.   12.   12.   12.   31.1  25.65
 42.25 34.85 12.   12.   12.   29.85 12.   12.   32.55 33.2  12.   12.
 12.   12.   29.25 12.   12.   12.   12.   12.   12.   12.   12.   12.
 12.   12.   12.   12.   12.   12.   29.8  12.   29.9  30.55 33.55 28.65
 12.   12.   12.   12.   12.   12.   12.   12.   12.   12.   12.   12.
 12.   12.   38.05 12.   12.   12.   12.   12.   29.9  12.   12.   12.
 12.  ]"
"[10, 13]",[10.46209082 10.46209082],19.268225584594223,9.268225584594223,10.06740016562947,0.3635,"[31.3  13.   13.   30.95 13.   13.   30.85 13.   13.   48.25 13.   13.
 13.   43.25 23.05 13.   13.   13.   13.   13.   13.   30.45 34.2  33.1
 13.   13.   13.   33.8  13.   13.   13.   41.85 13.   13.   13.   13.
 13.   13.   13.   13.   13.   13.   13.   13.   31.6  13.   13.   32.5
 32.7  13.   27.2  13.   35.7  13.   13.   13.   13.   39.2  13.   29.7
 13.   13.   23.85 32.6  13.   13.   13.   13.   13.   13.   32.25 13.
 32.55 19.2  13.   13.   13.   13.   13.   37.4  13.   13.   33.75 47.5
 13.   13.   34.2  13.   38.5  38.35 13.   13.   13.   13.   13.   17.05
 13.   13.   13.   21.   13.   33.55 13.   13.   13.   33.7  32.1  13.
 13.   39.2  13.   13.   13.   32.85 13.   13.   35.9  13.   13.   13.
 13.   13.   13.   13.   47.45 13.   13.   13.   13.   13.   13.   13.
 13.   13.   13.   23.05 13.   13.   13.   34.9  13.   13.   13.   13.
 13.   47.3  34.7  13.   13.   13.   13.   13.   13.   27.25 13.   13.
 38.05 13.   34.15 13.   13.   13.   13.   13.   13.   13.   34.45 13.
 13.   13.   37.1  13.   32.65 13.   36.05 45.75 13.   42.   32.1  31.
 13.   13.   13.   13.   13.   34.9  13.   13.   13.   33.95 13.   31.1
 13.   31.8  13.   30.9  17.95 36.35 37.35 13.   40.35 31.05 13.   40.25
 13.   31.6  13.   13.   13.   13.   13.   13.   43.25 13.   38.4  31.7
 13.   13.   13.   33.1  13.   13.   13.   13.   32.3  13.   31.4  13.
 13.   13.   13.   13.   13.   13.   35.15 31.95 13.   13.   33.15 16.2
 13.   24.9  13.   13.   13.   13.   13.   13.   13.   13.   29.85 30.95
 31.5  13.   30.8  13.   31.   13.   31.6  13.   32.2  13.   13.   13.
 13.   13.   13.   13.   13.   13.   13.   13.   13.   34.05 31.   13.
 13.   13.   13.   13.   13.   13.   33.75 13.   13.   13.   38.   13.
 13.   13.   44.35 34.9  13.   13.   13.   27.6  13.   13.   13.   31.3
 13.   13.   13.   13.   34.9  13.   13.   13.   13.   30.6  13.   13.
 13.   13.   13.   13.   13.   13.   13.   13.   13.   13.   35.4  13.
 46.95 13.   13.   13.   13.   31.6  44.85 13.   13.   13.   32.2  13.
 13.   13.   13.   13.   31.   13.   13.   45.95 31.3  13.   13.   13.
 27.65 13.   13.   13.   35.5  13.   13.   16.4  13.   13.   31.75 20.8
 13.   13.   13.   13.   37.05 13.   13.   32.65 13.   13.   13.   13.
 13.   13.   32.05 38.55 42.35 13.   13.   39.15 31.15 13.   32.75 31.
 13.   32.9  13.   13.   13.   31.05 13.   13.   13.   31.35 13.   13.
 13.   13.   30.55 13.   32.25 45.9  13.   13.   13.   31.1  31.8  13.
 13.   13.   13.   32.05 13.   13.   19.85 13.   13.   13.   13.   32.6
 25.5  13.   31.55 13.   27.7  13.   29.7  13.   13.   13.   13.   13.
 29.65 30.8  13.   13.   25.2  37.15 13.   13.   38.15 13.   40.   35.35
 13.   13.   31.35 32.6  32.3  32.45 13.   31.6  13.   13.   13.   13.
 13.   13.   13.   43.45 13.   13.   13.   13.   23.8  13.   13.   26.4
 13.   13.   13.   13.   13.   41.35 13.   13.   13.   13.   13.   13.
 13.   13.   13.   26.05 13.   13.   13.   13.   13.   32.2  42.95 13.
 13.   13.   36.1  13.   34.4  34.65 13.   13.   35.15 13.   32.8  13.
 35.85 48.   45.55 13.   13.   13.   40.25 13.   16.35 35.8  13.   13.
 31.85 31.35 35.95 13.   13.   13.   36.15 13.   13.   13.   33.3  13.
 13.   13.   13.   13.   13.   13.   13.   13.   13.   13.   32.4  22.05
 13.   13.   13.   13.   13.   20.75 13.   33.7  13.   13.   31.9  13.
 13.   13.   13.   13.   13.   13.   33.5  13.   13.   13.   45.9  13.
 31.3  13.   13.   47.35 13.   13.   31.35 13.   24.7  13.   13.   13.
 13.   31.35 13.   13.   13.   13.   35.1  28.35 13.   13.   13.   13.
 13.   13.   13.   13.   33.85 13.   13.   30.95 13.   13.   38.3  33.35
 30.6  30.7  32.35 13.   13.   13.   13.   13.   13.   13.   13.   34.1
 34.7  33.1  13.   13.   32.45 13.   34.3  13.   13.   13.   13.   13.
 13.   13.   13.   33.55 13.   13.   13.   26.95 45.55 13.   34.85 13.
 31.   13.   13.   13.   48.65 13.   13.   13.   13.   13.   39.3  30.75
 33.3  13.   33.6  13.   13.   13.   13.   13.   13.   31.75 13.   13.
 13.   36.95 13.   32.1  13.   13.   30.85 13.   13.   13.   42.2  13.
 44.1  31.25 13.   13.   13.   32.2  13.   13.   13.   13.   13.   13.
 13.   36.1  13.   13.   13.   13.   13.   13.   13.   13.   13.   18.2
 13.   30.8  13.   13.   13.   13.   13.   13.   38.3  13.   13.   13.
 27.9  43.1  34.9  33.5  13.   13.   33.8  33.   13.   13.   13.   44.7
 13.   36.35 24.3  13.   13.   13.   13.  ]"
"[10, 14]",[10.46209082 10.46209082],20.518887262079065,10.518887262079065,10.372798597215134,0.3415,"[14.   14.   14.   35.65 14.   35.55 33.25 14.   15.4  34.65 47.4  14.
 14.   14.   14.   14.   14.   14.   35.45 14.   14.   14.   14.   14.
 14.   42.35 14.   14.   17.25 35.6  14.   14.   33.7  14.   14.   14.
 34.35 14.   35.15 14.   41.8  25.7  14.   35.8  14.   34.55 14.   14.
 14.   37.65 14.   37.6  39.   14.   44.9  14.   14.   35.65 48.45 14.
 14.   14.   14.   14.   29.35 14.   14.   14.   14.   14.   14.   14.
 14.   47.   41.4  32.7  14.   14.   14.   14.   14.   14.   14.   14.
 21.   14.   36.05 14.   14.   14.   14.   32.95 27.85 14.   14.   14.
 14.   14.   37.5  21.35 14.   14.   33.8  33.35 33.25 36.55 14.   38.15
 14.   14.   14.   14.   14.   14.   35.35 14.   33.3  14.   14.   14.
 14.   14.   14.   14.   14.   14.   33.55 14.   14.   37.35 14.   23.85
 14.   30.45 17.15 14.   14.   14.   14.   14.   14.   26.65 14.   14.
 14.   14.   35.2  45.5  33.3  14.   14.   35.15 14.   41.5  35.55 14.
 35.95 37.6  33.2  14.   35.8  14.   32.55 14.   14.   14.   14.   14.
 14.   14.   14.   14.   38.55 14.   36.05 22.9  14.   14.   14.   14.
 14.   14.   35.55 14.   14.   14.   14.   14.   34.45 35.   14.   14.
 14.   14.   35.55 14.   35.6  14.   14.   14.   14.   14.   14.   14.
 33.45 14.   14.   14.   14.   26.9  14.   33.35 14.   14.   37.1  14.
 14.   14.   33.4  14.   14.   14.   35.65 31.7  14.   14.   14.   14.
 14.   35.7  14.   37.75 14.   14.   14.   14.   38.3  39.3  14.   14.
 14.   14.   34.4  14.   14.   33.1  14.   14.   14.   27.9  14.   14.
 14.   14.   14.   15.   45.   48.4  14.   33.1  14.   38.25 14.   14.
 14.   14.   14.   14.   14.   14.   14.   37.85 35.55 14.   39.15 35.55
 35.55 14.   14.   14.   14.   14.   31.7  14.   14.   14.   14.   32.45
 14.   14.   14.   35.15 32.6  14.   33.95 32.2  14.   35.55 36.2  14.
 14.   14.   35.05 14.   14.   14.   14.   35.6  14.   14.   47.4  27.15
 14.   14.   14.   14.   14.   35.45 35.55 14.   14.   14.   14.   14.
 35.5  37.1  14.   14.   14.   28.8  14.   14.   14.   18.85 21.95 32.8
 14.   33.85 14.   14.   14.   14.   37.75 14.   14.   14.   14.   32.45
 14.   14.   14.   14.   14.   14.   42.1  33.6  14.   14.   14.   35.55
 14.   35.9  14.75 14.   37.2  14.   14.   45.95 14.   33.65 14.   43.05
 14.   14.   14.   14.   36.6  14.   14.   14.   14.   14.   14.   14.
 14.   14.   14.   14.   39.3  14.   14.   14.   14.   30.25 35.55 36.25
 14.   14.   35.1  14.   14.   14.   14.   45.   32.75 14.   14.   36.9
 36.9  14.   14.   14.   35.55 14.   33.7  14.   36.6  14.   14.   14.
 40.35 14.   14.   14.   14.   14.   14.   44.1  14.   14.   46.05 14.
 14.   14.   14.   14.   14.   38.8  14.   39.35 45.5  32.65 14.   33.7
 42.45 35.55 14.   14.   14.   14.   14.   14.   14.   14.   35.   14.
 14.   37.35 14.   14.   48.35 14.   33.65 14.   14.   25.85 14.   14.
 14.   14.   14.   35.9  14.   36.8  43.45 14.   14.   14.   47.2  14.
 14.   39.9  14.   39.35 14.   14.   14.   14.   14.   14.   14.   47.15
 14.   14.   14.   14.   14.   14.   14.   14.   35.55 37.35 44.   34.6
 14.   35.55 14.   14.   32.8  22.65 14.   14.   34.55 14.   14.   31.85
 14.   33.15 14.   14.   38.3  14.   14.   14.   14.   14.   14.   35.6
 14.   14.   14.   14.   14.   14.   14.   42.25 14.   34.05 14.   18.4
 14.   14.   29.65 33.55 34.35 47.4  14.   14.   14.   14.   14.   14.
 14.   33.6  14.   14.   14.   33.85 14.   34.4  14.   33.65 14.   14.
 14.   14.   14.   14.   14.   14.   14.   14.   32.7  14.   14.   31.85
 40.75 14.   14.   14.   14.   14.   36.1  14.   14.   14.   32.5  14.
 33.55 34.15 14.   35.5  14.   14.   14.   14.   38.2  14.   14.   14.
 14.   14.   14.   14.   14.   14.   40.6  32.6  14.   14.   14.   14.
 14.   33.85 14.   14.   36.15 14.   14.   14.   14.   14.   14.   14.
 14.   47.55 38.95 14.   48.35 14.   35.6  38.7  14.   14.   14.   36.35
 14.   14.   32.95 14.   14.   14.   35.45 14.   14.   14.   23.4  14.
 34.85 14.   14.   14.   14.   14.   14.   14.   14.   33.   14.   14.
 31.3  14.   39.2  33.15 14.   14.   14.   14.   14.   14.   32.85 14.
 14.   33.8  14.   25.25 14.   14.   14.   14.   43.3  14.   14.  ]"
"[10, 15]",[10.46209082 10.46209082],22.140476190476193,12.140476190476193,10.76724216162608,0.3255,"[39.25 39.05 15.   15.   42.05 15.   16.25 15.   15.   15.   38.65 15.
 27.4  40.2  39.4  15.   15.   15.   26.35 33.4  34.9  15.   33.35 15.
 15.   15.   40.65 15.75 15.   15.   39.45 33.2  44.5  47.9  15.   36.35
 15.   26.05 15.   15.   15.   15.   15.   15.   15.   15.   15.   15.
 15.   15.   15.   36.75 15.   34.1  15.   15.   15.   15.   35.65 15.
 37.8  15.   15.   15.   34.1  15.   38.75 15.   37.95 20.35 15.   15.
 15.   15.   15.   15.   36.35 15.   15.   16.9  15.   15.   15.   20.55
 15.   15.   38.9  36.3  15.   37.1  15.   15.   38.05 15.   38.65 15.
 15.   15.   28.   15.   15.   15.   15.   15.   15.   15.   37.35 35.2
 20.5  15.   15.   15.   15.   15.   15.   39.15 15.   15.   41.05 15.
 37.75 39.15 38.9  15.   36.1  34.2  15.   36.4  15.   47.35 47.1  15.
 15.   38.25 48.8  15.85 15.   15.   15.   35.15 15.   15.   15.   15.
 15.   37.1  34.65 15.   37.9  46.2  15.   41.05 15.   15.   39.15 15.
 15.   15.   35.7  15.   39.9  15.   15.   37.45 15.   15.   15.5  15.
 15.   15.   15.   15.   32.65 15.   15.   15.   35.5  34.   15.   15.
 15.   40.7  15.   15.   15.   26.8  15.   15.   15.   15.   15.   33.7
 15.   34.25 15.   15.   38.75 33.65 15.   33.5  15.   15.   15.   15.
 30.7  15.   15.   15.   33.35 38.6  41.35 15.   34.   31.95 15.   15.
 15.   15.   15.   15.   35.05 15.   15.   15.   41.75 15.   15.   15.
 15.   15.   43.7  15.   15.   15.   15.   15.   40.65 15.   15.   15.
 36.75 15.   15.   15.   15.   36.2  15.   15.   15.   38.65 15.   35.6
 43.7  15.   46.5  39.65 40.75 47.05 15.   37.95 36.8  15.   15.   15.
 42.1  15.   15.   15.   15.   15.   15.   36.6  38.2  15.   15.   47.35
 35.55 15.   38.   39.85 15.   15.   15.   15.   15.   34.8  39.65 38.95
 15.   34.6  28.75 15.   47.8  15.   37.4  35.55 15.   15.   15.   35.6
 15.   15.   35.   15.   43.15 32.6  15.   38.7  38.75 34.1  38.9  35.2
 15.   15.   18.2  15.   15.   27.35 34.6  15.   15.   15.   37.65 15.
 15.   15.   49.05 15.   15.   15.   15.   15.   15.   22.9  15.   15.
 15.   15.   15.   15.   15.   15.   15.   15.   34.25 15.   39.5  40.25
 15.   15.   15.   15.   15.   15.   15.   15.   34.4  15.   42.85 15.
 43.4  15.   34.4  16.4  15.   35.35 15.   15.   15.   32.6  15.   41.1
 15.   15.   15.   15.   32.85 15.   15.   15.   20.65 15.   32.8  15.
 15.   16.05 15.   34.1  34.15 36.5  15.   15.   15.   15.   15.   15.
 15.   15.   15.   15.   15.   26.45 15.   34.9  15.   21.4  35.85 15.
 15.   46.4  15.   37.3  32.25 40.35 15.   25.4  15.   15.   15.   15.
 15.   15.   38.85 15.   39.3  15.   35.55 15.   35.4  15.   25.75 15.
 42.05 15.   35.9  15.   36.05 34.9  15.   37.8  15.   15.   15.   15.
 47.25 15.   15.   15.   15.   15.   15.   15.   15.   15.   15.   15.
 15.   15.   15.   15.   15.   40.7  15.   15.   15.   15.   38.7  15.
 15.   15.   38.8  15.   24.   15.   15.   15.   15.   15.   15.   15.
 15.   15.   15.   16.1  21.25 15.   15.   15.   15.   15.   15.   15.
 34.85 39.4  38.   15.   15.   15.   36.15 15.   15.   15.   15.   15.
 39.5  15.   15.   36.15 24.   40.3  15.   37.55 15.   15.   15.   15.
 43.9  15.   15.   15.   15.   19.25 15.   15.   33.95 15.   46.15 15.
 15.   15.   35.2  15.   15.   15.   15.   39.5  15.   15.   45.05 34.95
 41.55 15.   15.   15.   15.   15.   16.4  15.   39.   15.   15.   15.
 15.   15.   15.   15.   39.65 34.65 15.   15.   15.   40.35 15.   15.
 36.6  15.   15.   15.   41.95 37.45 15.   15.   15.   34.9  15.   15.
 39.75 41.9  36.05 15.   15.   15.   41.1  23.35 15.   15.   41.2  15.
 15.   38.2  15.   32.25 15.   15.   15.   15.   15.   15.   48.8  15.
 39.55 45.   15.   43.55 33.55 15.   48.15 15.   15.   15.   15.   31.15
 15.   44.5  15.   15.   39.   15.   40.45 28.3  15.   34.95 15.   15.
 15.   15.   15.   24.8  36.75 44.75 15.   15.   15.   40.6  15.   15.
 15.   40.35 15.   15.   15.   39.55 15.   15.   15.   15.   15.   15.
 15.   15.   15.  ]"
