0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
500000.0,0.3849541016134141,0.2132041247286359,0.0229287448201626,0.0700133700555278,1.0,1.5,1.0000000000000002e-06,0.0,1.82061785504427e-21,8.467211465628618e-06,0.0448859633026277,0.5799792760075293,0.2230193291429324,0.0631949719743553,0.0063194971974355,2.0,0.0674559557659555,187386.5084644816,0.303762466492845,8.498268049062137e-09,5.319830229215054e-07,0.0,5.0,0.1,9.866926607445572e-09,17,0.2605023210847347,0.2,0.0099999999999999,1.6865325506403682e-106,1.9339593570929796e-05,0.2,1
500000.0,0.3849541016134141,0.2132041247286359,0.0229287448201626,0.0700133700555278,1.0,1.5,1.0000000000000002e-06,0.0,1.82061785504427e-21,8.467211465628618e-06,0.0448859633026277,0.5799792760075293,0.2230193291429324,0.0631949719743553,0.0063194971974355,2.0,0.0674559557659555,187386.5084644816,0.303762466492845,8.498268049062137e-09,5.319830229215054e-07,0.0,5.0,0.1,9.866926607445572e-09,17,0.2605023210847347,0.2,0.0099999999999999,1.6865325506403682e-106,1.9339593570929796e-05,0.2,1
500000.0,0.3849541016134141,0.2132041247286359,0.0229287448201626,0.0700133700555278,1.0,1.5,1.0000000000000002e-06,0.0,1.82061785504427e-21,8.467211465628618e-06,0.0448859633026277,0.5799792760075293,0.2230193291429324,0.0631949719743553,0.0063194971974355,2.0,0.0674559557659555,187386.5084644816,0.303762466492845,8.498268049062137e-09,5.319830229215054e-07,0.0,5.0,0.1,9.866926607445572e-09,17,0.2605023210847347,0.2,0.0099999999999999,1.6865325506403682e-106,1.9339593570929796e-05,0.2,1
500000.0,0.3849541016134141,0.2132041247286359,0.0229287448201626,0.0700133700555278,1.0,1.5,1.0000000000000002e-06,0.0,1.82061785504427e-21,8.467211465628618e-06,0.0448859633026277,0.5799792760075293,0.2230193291429324,0.0631949719743553,0.0063194971974355,2.0,0.0674559557659555,187386.5084644816,0.303762466492845,8.498268049062137e-09,5.319830229215054e-07,0.0,5.0,0.1,9.866926607445572e-09,17,0.2605023210847347,0.2,0.0099999999999999,1.6865325506403682e-106,1.9339593570929796e-05,0.2,1
500000.0,0.3849541016134141,0.2132041247286359,0.0229287448201626,0.0700133700555278,1.0,1.5,1.0000000000000002e-06,0.0,1.82061785504427e-21,8.467211465628618e-06,0.0448859633026277,0.5799792760075293,0.2230193291429324,0.0631949719743553,0.0063194971974355,2.0,0.0674559557659555,187386.5084644816,0.303762466492845,8.498268049062137e-09,5.319830229215054e-07,0.0,5.0,0.1,9.866926607445572e-09,17,0.2605023210847347,0.2,0.0099999999999999,1.6865325506403682e-106,1.9339593570929796e-05,0.2,1
500000.0,0.3849541016134141,0.2132041247286359,0.0229287448201626,0.0700133700555278,1.0,1.5,1.0000000000000002e-06,0.0,1.82061785504427e-21,8.467211465628618e-06,0.0448859633026277,0.5799792760075293,0.2230193291429324,0.0631949719743553,0.0063194971974355,2.0,0.0674559557659555,187386.5084644816,0.303762466492845,8.498268049062137e-09,5.319830229215054e-07,0.0,5.0,0.1,9.866926607445572e-09,17,0.2605023210847347,0.2,0.0099999999999999,1.6865325506403682e-106,1.9339593570929796e-05,0.2,1
500000.0,0.3849541016134141,0.2132041247286359,0.0229287448201626,0.0700133700555278,1.0,1.5,1.0000000000000002e-06,0.0,1.82061785504427e-21,8.467211465628618e-06,0.0448859633026277,0.5799792760075293,0.2230193291429324,0.0631949719743553,0.0063194971974355,2.0,0.0674559557659555,187386.5084644816,0.303762466492845,8.498268049062137e-09,5.319830229215054e-07,0.0,5.0,0.1,9.866926607445572e-09,17,0.2605023210847347,0.2,0.0099999999999999,1.6865325506403682e-106,1.9339593570929796e-05,0.2,1
500000.0,0.3849541016134141,0.2132041247286359,0.0229287448201626,0.0700133700555278,1.0,1.5,1.0000000000000002e-06,0.0,1.82061785504427e-21,8.467211465628618e-06,0.0448859633026277,0.5799792760075293,0.2230193291429324,0.0631949719743553,0.0063194971974355,2.0,0.0674559557659555,187386.5084644816,0.303762466492845,8.498268049062137e-09,5.319830229215054e-07,0.0,5.0,0.1,9.866926607445572e-09,17,0.2605023210847347,0.2,0.0099999999999999,1.6865325506403682e-106,1.9339593570929796e-05,0.2,1
500000.0,0.3849541016134141,0.2132041247286359,0.0229287448201626,0.0700133700555278,1.0,1.5,1.0000000000000002e-06,0.0,1.82061785504427e-21,8.467211465628618e-06,0.0448859633026277,0.5799792760075293,0.2230193291429324,0.0631949719743553,0.0063194971974355,2.0,0.0674559557659555,187386.5084644816,0.303762466492845,8.498268049062137e-09,5.319830229215054e-07,0.0,5.0,0.1,9.866926607445572e-09,17,0.2605023210847347,0.2,0.0099999999999999,1.6865325506403682e-106,1.9339593570929796e-05,0.2,1
500000.0,0.3849541016134141,0.2132041247286359,0.0229287448201626,0.0700133700555278,1.0,1.5,1.0000000000000002e-06,0.0,1.82061785504427e-21,8.467211465628618e-06,0.0448859633026277,0.5799792760075293,0.2230193291429324,0.0631949719743553,0.0063194971974355,2.0,0.0674559557659555,187386.5084644816,0.303762466492845,8.498268049062137e-09,5.319830229215054e-07,0.0,5.0,0.1,9.866926607445572e-09,17,0.2605023210847347,0.2,0.0099999999999999,1.6865325506403682e-106,1.9339593570929796e-05,0.2,1
